AYUSH_Code,AYUSH_Term,Target_System,WHO_Code_Candidate,WHO_Term_Candidate,Similarity_Score,Suggested_Relationship
UNANI-C-81,Ta’akkul al-Asnān,Biomedicine,LA30.51,- - - - - Late exfoliation of teeth,0.5094,related-to
UNANI-C-82,Tafattut al-Asnān/ Takassur al-Asnān,TM2,SM1J,Sensitive teeth disorder (TM2),0.619,narrower-than
UNANI-C-82,Tafattut al-Asnān/ Takassur al-Asnān,TM2,SM1G,Discolouration of teeth disorder (TM2),0.5732,related-to
UNANI-C-82,Tafattut al-Asnān/ Takassur al-Asnān,TM2,SM1H,Odontoseisis disorder (TM2),0.5214,related-to
UNANI-C-82,Tafattut al-Asnān/ Takassur al-Asnān,Biomedicine,DA07.61,- - - - Ankylosis of teeth,0.5641,related-to
UNANI-C-82,Tafattut al-Asnān/ Takassur al-Asnān,Biomedicine,DA08.11,- - - - Abrasion of teeth,0.5494,related-to
UNANI-C-82,Tafattut al-Asnān/ Takassur al-Asnān,Biomedicine,NA0D.15,- - - - Avulsion of tooth,0.5434,related-to
UNANI-C-83,Tanaqqub al-Asnān,Biomedicine,DA08.15,- - - - Posteruptive colour changes of dental hard tissues,0.5973,related-to
UNANI-C-83,Tanaqqub al-Asnān,Biomedicine,DA07.61,- - - - Ankylosis of teeth,0.5254,related-to
UNANI-C-83,Tanaqqub al-Asnān,Biomedicine,DA08.0,- - - Dental caries,0.5235,related-to
UNANI-C-84,Ḥikka al-Asnān,Biomedicine,ME65.1,- - - - Itching of skin,0.5916,related-to
UNANI-C-84,Ḥikka al-Asnān,Biomedicine,ME65.3,- - - - Stinging of skin,0.5595,related-to
UNANI-C-84,Ḥikka al-Asnān,Biomedicine,EK02.2,"- - - Irritant contact dermatitis due to friction, sweating or contact with body fluids",0.5428,related-to
UNANI-C-86,Dhahāb Mā’ al-Asnān,TM2,SM1J,Sensitive teeth disorder (TM2),0.5974,related-to
UNANI-C-86,Dhahāb Mā’ al-Asnān,Biomedicine,EK00.2,- - - Allergic contact dermatitis due to dental materials,0.5661,related-to
UNANI-C-86,Dhahāb Mā’ al-Asnān,Biomedicine,DA08.11,- - - - Abrasion of teeth,0.5241,related-to
UNANI-C-86,Dhahāb Mā’ al-Asnān,Biomedicine,DA08.15,- - - - Posteruptive colour changes of dental hard tissues,0.5217,related-to
UNANI-C-88,Waram al-Litha,TM2,SM1B,Bleeding gum disorder (TM2),0.5455,related-to
UNANI-C-88,Waram al-Litha,Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.5284,related-to
UNANI-C-88,Waram al-Litha,Biomedicine,MD80.0,- - - - Symptom or complaint of the teeth or gum,0.5115,related-to
UNANI-C-88,Waram al-Litha,Biomedicine,DA01.15,- - - - Mouth ulcers,0.503,related-to
UNANI-C-89,Litha Dāmiya,TM2,SM1B,Bleeding gum disorder (TM2),0.5935,related-to
UNANI-C-90,Qurūḥ al-Litha,TM2,SM1B,Bleeding gum disorder (TM2),0.5035,related-to
UNANI-C-90,Qurūḥ al-Litha,Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.5835,related-to
UNANI-C-90,Qurūḥ al-Litha,Biomedicine,DA60.5,- - - - Lymphocytic gastric ulcer,0.5825,related-to
UNANI-C-90,Qurūḥ al-Litha,Biomedicine,DA0D.5,- - - Gingival ulceration,0.5729,related-to
UNANI-C-91,Nawāṣīr al-Litha,Biomedicine,DA0D.5,- - - Gingival ulceration,0.6303,narrower-than
UNANI-C-91,Nawāṣīr al-Litha,Biomedicine,DA01.15,- - - - Mouth ulcers,0.6198,narrower-than
UNANI-C-91,Nawāṣīr al-Litha,Biomedicine,MD80.0,- - - - Symptom or complaint of the teeth or gum,0.608,narrower-than
UNANI-C-93,Laḥm Zā’id fi’l Litha,Biomedicine,NA0D.14,- - - - Intrusive luxation of tooth,0.6359,narrower-than
UNANI-C-93,Laḥm Zā’id fi’l Litha,Biomedicine,NA0D.13,- - - - Lateral luxation of tooth,0.5735,related-to
UNANI-C-93,Laḥm Zā’id fi’l Litha,Biomedicine,NA0D.12,- - - - Extrusive luxation of tooth,0.5716,related-to
UNANI-C-94,Taqayyuḥ al-Litha,TM2,SM1B,Bleeding gum disorder (TM2),0.5497,related-to
UNANI-C-94,Taqayyuḥ al-Litha,Biomedicine,XM1A07,- - - - - Gum-tree,0.5434,related-to
UNANI-C-94,Taqayyuḥ al-Litha,Biomedicine,XM6DW9,- - - - - Guar gum (medicinal),0.5379,related-to
UNANI-C-94,Taqayyuḥ al-Litha,Biomedicine,XM1FG7,- - - - - Sweet gum,0.5235,related-to
UNANI-C-95,Bolas,Biomedicine,DA01.41,- - - - Denture hyperplasia,0.624,narrower-than
UNANI-C-95,Bolas,Biomedicine,2B63,- - - - Malignant neoplasms of gum,0.5898,related-to
UNANI-C-95,Bolas,Biomedicine,DA0D,- - Certain specified disorders of gingiva or edentulous alveolar ridge,0.5658,related-to
UNANI-C-96,Fārūlas,Biomedicine,DA04.3,- - - Abscess of salivary gland,0.5898,related-to
UNANI-C-96,Fārūlas,Biomedicine,DA0C.4,- - - Abscess of periodontium,0.5836,related-to
UNANI-C-96,Fārūlas,Biomedicine,DA0B.4,- - - Acute multiple gingival abscesses,0.57,related-to
UNANI-C-97,Khunāq/ Dhabḥa,TM2,SL04,Severe throat inflammation disorder (TM2),0.5129,related-to
UNANI-C-97,Khunāq/ Dhabḥa,TM2,SM3E,Gastric ulcer disorder (TM2),0.5094,related-to
UNANI-C-97,Khunāq/ Dhabḥa,Biomedicine,MD93,- - - - Dysphagia,0.5667,related-to
UNANI-C-97,Khunāq/ Dhabḥa,Biomedicine,CA06,- - Acute obstructive laryngitis or epiglottitis,0.5203,related-to
UNANI-C-97,Khunāq/ Dhabḥa,Biomedicine,MD92,- - - - Dyspepsia,0.5138,related-to
UNANI-C-97.1,Khunāq Wabā’ī/Waram al-Ḥanjara Ḥādd Ghishā’ī/Khunāqī,TM2,SL04,Severe throat inflammation disorder (TM2),0.5769,related-to
UNANI-C-97.1,Khunāq Wabā’ī/Waram al-Ḥanjara Ḥādd Ghishā’ī/Khunāqī,Biomedicine,CA06,- - Acute obstructive laryngitis or epiglottitis,0.5496,related-to
UNANI-C-97.1,Khunāq Wabā’ī/Waram al-Ḥanjara Ḥādd Ghishā’ī/Khunāqī,Biomedicine,1G01.2,- - - - Laryngeal myiasis,0.5315,related-to
UNANI-C-97.1,Khunāq Wabā’ī/Waram al-Ḥanjara Ḥādd Ghishā’ī/Khunāqī,Biomedicine,CA02.1,- - - Acute viral pharyngitis,0.524,related-to
UNANI-C-97.2,Khunāq Kalbī,TM2,SL02,Hoarseness of voice disorder (TM2),0.5025,related-to
UNANI-C-98,Waram-i-Ḥalaq,TM2,SM17,Palatitis disorder (TM2),0.5414,related-to
UNANI-C-98,Waram-i-Ḥalaq,TM2,SL05,Pharyngitis disorder (TM2),0.5168,related-to
UNANI-C-98,Waram-i-Ḥalaq,TM2,SL04,Severe throat inflammation disorder (TM2),0.5065,related-to
UNANI-C-98,Waram-i-Ḥalaq,Biomedicine,CA02,- - Acute pharyngitis,0.6408,narrower-than
UNANI-C-98,Waram-i-Ḥalaq,Biomedicine,CA02.0,- - - Acute bacterial pharyngitis,0.6265,narrower-than
UNANI-C-98,Waram-i-Ḥalaq,Biomedicine,CA09.2,- - - Chronic pharyngitis,0.5814,related-to
UNANI-C-98.1,Waram al-Ḥalaq Khārijī,TM2,SL04,Severe throat inflammation disorder (TM2),0.5561,related-to
UNANI-C-98.1,Waram al-Ḥalaq Khārijī,TM2,SM72,Bowel inflammation disorder (TM2),0.5365,related-to
UNANI-C-98.1,Waram al-Ḥalaq Khārijī,TM2,SL05,Pharyngitis disorder (TM2),0.5261,related-to
UNANI-C-99,Khurāj Ḥalaqī Khalfī,Biomedicine,GA03.0,- - - - Abscess of Bartholin gland,0.5908,related-to
UNANI-C-99,Khurāj Ḥalaqī Khalfī,Biomedicine,XA7W35,- - - - - - - Pharyngeal recess,0.5535,related-to
UNANI-C-99,Khurāj Ḥalaqī Khalfī,Biomedicine,CA40.03,- - - - Pneumonia due to Klebsiella pneumoniae,0.5519,related-to
UNANI-C-100,Suqūṭ al-Lahāh,Biomedicine,GC42.0,- - - - Diminished sensation due to vaginal or introital laxity,0.5422,related-to
UNANI-C-100,Suqūṭ al-Lahāh,Biomedicine,DD90.1,- - - Functional swallowing disorder,0.5233,related-to
UNANI-C-100,Suqūṭ al-Lahāh,Biomedicine,6C01.0,- - - Encopresis with constipation or overflow incontinence,0.5205,related-to
UNANI-C-101,Waram-i-Lahāt,TM2,SM18,Uvulitis disorder (TM2),0.5046,related-to
UNANI-C-101,Waram-i-Lahāt,Biomedicine,XA2993,- - - - - - - Uvula,0.5429,related-to
UNANI-C-101,Waram-i-Lahāt,Biomedicine,EC90.10,- - - - - Uraemic pruritus,0.5217,related-to
UNANI-C-101,Waram-i-Lahāt,Biomedicine,GA41,- - - Ulcerative or erosive disorders of the vulva,0.5175,related-to
UNANI-C-101.1,Waram-i-Lahāt Damawī,Biomedicine,GA42.0,- - - - Vulval pruritus,0.5055,related-to
UNANI-C-101.2,Waram-i-Lahāt Ṣafrāwī,TM2,SM8B,Urinary incontinence disorder (TM2),0.5248,related-to
UNANI-C-101.2,Waram-i-Lahāt Ṣafrāwī,TM2,SM72,Bowel inflammation disorder (TM2),0.5046,related-to
UNANI-C-101.2,Waram-i-Lahāt Ṣafrāwī,Biomedicine,DA01.12,- - - - Chronic ulcerative stomatitis,0.5443,related-to
UNANI-C-101.2,Waram-i-Lahāt Ṣafrāwī,Biomedicine,EK02.21,- - - - Irritant contact dermatitis due to saliva,0.5399,related-to
UNANI-C-101.2,Waram-i-Lahāt Ṣafrāwī,Biomedicine,EC90.10,- - - - - Uraemic pruritus,0.5087,related-to
UNANI-C-101.3,Waram-i-Lahāt Balghamī,TM2,SP52,Fever disorder due to derangement of Balgham (TM2),0.5032,related-to
UNANI-C-101.3,Waram-i-Lahāt Balghamī,TM2,SN4W,Ulcer disorder (TM2),0.5024,related-to
UNANI-C-101.3,Waram-i-Lahāt Balghamī,Biomedicine,GA42.0,- - - - Vulval pruritus,0.6295,narrower-than
UNANI-C-101.3,Waram-i-Lahāt Balghamī,Biomedicine,GA00.4,- - - - Vulvovaginal ulceration or inflammation,0.5905,related-to
UNANI-C-101.3,Waram-i-Lahāt Balghamī,Biomedicine,GA41,- - - Ulcerative or erosive disorders of the vulva,0.5811,related-to
UNANI-C-101.4,Waram-i-Lahāt Sawdāwī,Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.5495,related-to
UNANI-C-101.4,Waram-i-Lahāt Sawdāwī,Biomedicine,GA42.0,- - - - Vulval pruritus,0.5255,related-to
UNANI-C-101.4,Waram-i-Lahāt Sawdāwī,Biomedicine,EC90.10,- - - - - Uraemic pruritus,0.5036,related-to
UNANI-C-101.5,Waram-i-Lahāt Nazlī,Biomedicine,GA00.4,- - - - Vulvovaginal ulceration or inflammation,0.5607,related-to
UNANI-C-101.5,Waram-i-Lahāt Nazlī,Biomedicine,XA2993,- - - - - - - Uvula,0.5281,related-to
UNANI-C-101.5,Waram-i-Lahāt Nazlī,Biomedicine,GA00.41,- - - - - Vulvovaginal inflammation,0.5256,related-to
UNANI-C-102,Tashannuj al-Bal‘ūm,TM2,SL05,Pharyngitis disorder (TM2),0.5304,related-to
UNANI-C-102,Tashannuj al-Bal‘ūm,Biomedicine,CA0H.4,- - - Laryngeal spasm,0.6826,narrower-than
UNANI-C-102,Tashannuj al-Bal‘ūm,Biomedicine,XA9568,- - - - - - Constrictor of pharynx - superior muscle,0.6286,narrower-than
UNANI-C-102,Tashannuj al-Bal‘ūm,Biomedicine,XA3S80,- - - - - - Constrictor of pharynx - middle muscle,0.6251,narrower-than
UNANI-C-103,Tashannuj al-Ḥanjara,TM2,SL09,Laryngitis disorder (TM2),0.5558,related-to
UNANI-C-103,Tashannuj al-Ḥanjara,Biomedicine,CA0H.4,- - - Laryngeal spasm,0.6416,narrower-than
UNANI-C-103,Tashannuj al-Ḥanjara,Biomedicine,CA0H.5,- - - Stenosis of larynx,0.5799,related-to
UNANI-C-103,Tashannuj al-Ḥanjara,Biomedicine,MD11.B,- - - - Stridor,0.5468,related-to
UNANI-C-104,Waram al-Ḥanjara,TM2,SL09,Laryngitis disorder (TM2),0.5687,related-to
UNANI-C-104,Waram al-Ḥanjara,Biomedicine,CA05.0,- - - Acute laryngitis,0.5723,related-to
UNANI-C-104,Waram al-Ḥanjara,Biomedicine,CA06.0,- - - Acute obstructive laryngitis,0.5649,related-to
UNANI-C-104,Waram al-Ḥanjara,Biomedicine,CA0H.3,- - - Oedema of larynx,0.5635,related-to
UNANI-C-104.1,Waram al-Ḥanjara Ḥādd,TM2,SL09,Laryngitis disorder (TM2),0.5257,related-to
UNANI-C-104.1,Waram al-Ḥanjara Ḥādd,Biomedicine,CA05.0,- - - Acute laryngitis,0.6493,narrower-than
UNANI-C-104.1,Waram al-Ḥanjara Ḥādd,Biomedicine,CA06.0,- - - Acute obstructive laryngitis,0.6209,narrower-than
UNANI-C-104.1,Waram al-Ḥanjara Ḥādd,Biomedicine,CA04,- - Acute laryngopharyngitis,0.6182,narrower-than
UNANI-C-104.2,Waram al-Ḥanjara Ḥādd Nazlī,Biomedicine,CA05.0,- - - Acute laryngitis,0.5856,related-to
UNANI-C-104.2,Waram al-Ḥanjara Ḥādd Nazlī,Biomedicine,EB01.1,- - - - Cold urticaria,0.5603,related-to
UNANI-C-104.2,Waram al-Ḥanjara Ḥādd Nazlī,Biomedicine,CA04,- - Acute laryngopharyngitis,0.5512,related-to
UNANI-C-104.3,Waram al-Ḥanjara Ḥādd Tahabbujī,TM2,SL09,Laryngitis disorder (TM2),0.5758,related-to
UNANI-C-104.3,Waram al-Ḥanjara Ḥādd Tahabbujī,TM2,SL04,Severe throat inflammation disorder (TM2),0.564,related-to
UNANI-C-104.3,Waram al-Ḥanjara Ḥādd Tahabbujī,Biomedicine,CA05.0,- - - Acute laryngitis,0.6222,narrower-than
UNANI-C-104.3,Waram al-Ḥanjara Ḥādd Tahabbujī,Biomedicine,CA06.0,- - - Acute obstructive laryngitis,0.6156,narrower-than
UNANI-C-104.3,Waram al-Ḥanjara Ḥādd Tahabbujī,Biomedicine,CA0H.3,- - - Oedema of larynx,0.6138,narrower-than
UNANI-C-105,Istirkhā’ al-Ḥanjara,Biomedicine,CA0H.3,- - - Oedema of larynx,0.5495,related-to
UNANI-C-105,Istirkhā’ al-Ḥanjara,Biomedicine,CA06.0,- - - Acute obstructive laryngitis,0.5248,related-to
UNANI-C-105,Istirkhā’ al-Ḥanjara,Biomedicine,CA0H.5,- - - Stenosis of larynx,0.5121,related-to
UNANI-C-106,Qadhā al-Ḥanjara,Biomedicine,ND72.3,- - - Foreign body in larynx,0.6079,narrower-than
UNANI-C-106,Qadhā al-Ḥanjara,Biomedicine,ND72.Z,- - - Foreign body in unspecified part of respiratory tract,0.5603,related-to
UNANI-C-106,Qadhā al-Ḥanjara,Biomedicine,ND72,- - Foreign body in respiratory tract,0.5483,related-to
UNANI-C-107,Waram al-Lawzatayn,TM2,SK83,Pruritus of ear disorder (TM2),0.5038,related-to
UNANI-C-107,Waram al-Lawzatayn,TM2,SL04,Severe throat inflammation disorder (TM2),0.5017,related-to
UNANI-C-109,Iltihāb-i-Tajāwīf Ḥulqūmī Anfī,TM2,SK9A,Adenoiditis disorder (TM2),0.5013,related-to
UNANI-C-109,Iltihāb-i-Tajāwīf Ḥulqūmī Anfī,Biomedicine,DB35.4,- - - Inflammatory fibroid polyp of large intestine,0.5785,related-to
UNANI-C-109,Iltihāb-i-Tajāwīf Ḥulqūmī Anfī,Biomedicine,DB35.1,- - - Inflammatory polyp of large intestine,0.5559,related-to
UNANI-C-109,Iltihāb-i-Tajāwīf Ḥulqūmī Anfī,Biomedicine,CA06.0,- - - Acute obstructive laryngitis,0.543,related-to
UNANI-C-110,Wābila/Waja‘ al-‘Unuq ‘Aṣabī,TM2,SK51,Cervicobrachial pain disorder (TM2),0.5178,related-to
UNANI-C-110,Wābila/Waja‘ al-‘Unuq ‘Aṣabī,Biomedicine,NA60,- - Injury of blood vessels at neck level,0.5632,related-to
UNANI-C-110,Wābila/Waja‘ al-‘Unuq ‘Aṣabī,Biomedicine,NA60.Y,- - - Injury of other specified blood vessels at neck level,0.5529,related-to
UNANI-C-110,Wābila/Waja‘ al-‘Unuq ‘Aṣabī,Biomedicine,NA60.4,- - - Injury of multiple blood vessels at neck level,0.5394,related-to
UNANI-C-111,Ghuṣṣa al-Ṭa‘ām,Biomedicine,NA20.0,- - - Abrasion of throat,0.6375,narrower-than
UNANI-C-111,Ghuṣṣa al-Ṭa‘ām,Biomedicine,MD21,- - - - Haemorrhage from throat,0.5916,related-to
UNANI-C-111,Ghuṣṣa al-Ṭa‘ām,Biomedicine,PE64,- - - Assault by threat to breathing by inhalation or ingestion of liquids,0.5878,related-to
UNANI-C-112,Sharq,Biomedicine,CA0H.5,- - - Stenosis of larynx,0.572,related-to
UNANI-C-112,Sharq,Biomedicine,XA1PB3,- - - - - - Supraglottic larynx,0.5419,related-to
UNANI-C-112,Sharq,Biomedicine,XA25B1,- - - - - - Subglottic larynx,0.517,related-to
UNANI-C-114,Gharq al-Mā’,Biomedicine,XE72F,"- - - - Exposure to drowning or submersion, while in body of water",0.7409,narrower-than
UNANI-C-114,Gharq al-Mā’,Biomedicine,PH11,- - - Drowning or submersion following fall into body of water with undetermined intent,0.7402,narrower-than
UNANI-C-114,Gharq al-Mā’,Biomedicine,PC60,- - - Intentional self-harm by drowning or submersion while in body of water,0.7363,narrower-than
UNANI-C-116,Tashabbuth al-‘Alaq wa’l Shawk fi’l Ḥalaq,Biomedicine,XN7NF,- - - - - - Leptotrichia shahii,0.5306,related-to
UNANI-C-116,Tashabbuth al-‘Alaq wa’l Shawk fi’l Ḥalaq,Biomedicine,XN5TM,- - - - - - - Salmonella Hartford,0.5173,related-to
UNANI-C-116,Tashabbuth al-‘Alaq wa’l Shawk fi’l Ḥalaq,Biomedicine,XN2K0,- - - - - Leech,0.5031,related-to
UNANI-C-117,Qurūḥ wa Buthūr al-Ḥalaq,Biomedicine,DA01.10,- - - - Oral aphthae or aphtha-like ulceration,0.5519,related-to
UNANI-C-117,Qurūḥ wa Buthūr al-Ḥalaq,Biomedicine,NA20.0,- - - Abrasion of throat,0.5095,related-to
UNANI-C-118,Sozish-i-Ḥalaq/ Ḥurqa al-Ḥalaq,Biomedicine,DA0F.0,- - - Burning mouth syndrome,0.5524,related-to
UNANI-C-119,Khushūna al-Ḥalaq,TM2,SL04,Severe throat inflammation disorder (TM2),0.558,related-to
UNANI-C-119,Khushūna al-Ḥalaq,Biomedicine,NA20.0,- - - Abrasion of throat,0.6294,narrower-than
UNANI-C-119,Khushūna al-Ḥalaq,Biomedicine,MD36.0,- - - - Pain in throat,0.624,narrower-than
UNANI-C-119,Khushūna al-Ḥalaq,Biomedicine,MD36,- - - Symptom or complaint of the throat,0.6129,narrower-than
UNANI-C-120,Buḥḥa al-Ṣawt/ Buḥūḥa al-Ṣawt,TM2,SL02,Hoarseness of voice disorder (TM2),0.628,narrower-than
UNANI-C-120,Buḥḥa al-Ṣawt/ Buḥūḥa al-Ṣawt,TM2,SL03,Indistinct- abnormal voice disorder (TM2),0.5681,related-to
UNANI-C-121,Qaṣr al-Ṣawt,TM2,SS3J,Weakness of vital spirit pattern (TM2),0.5499,related-to
UNANI-C-121,Qaṣr al-Ṣawt,Biomedicine,PH23,- - - Threat to breathing by external compression of airways or chest with undetermined intent,0.5563,related-to
UNANI-C-121,Qaṣr al-Ṣawt,Biomedicine,XE8NX,- - - Exposure to threat to breathing,0.5528,related-to
UNANI-C-121,Qaṣr al-Ṣawt,Biomedicine,XE2NR,- - - - Exposure to threat to breathing by external compression of airways or chest,0.5503,related-to
UNANI-C-122,‘Usr al-Bal‘/‘Usr al-Izdirār,TM2,SM3C,Food stasis indigestion disorder (TM2),0.5312,related-to
UNANI-C-122,‘Usr al-Bal‘/‘Usr al-Izdirār,Biomedicine,MG43.3,- - - - Feeding difficulties,0.6168,narrower-than
UNANI-C-122,‘Usr al-Bal‘/‘Usr al-Izdirār,Biomedicine,DD90.1,- - - Functional swallowing disorder,0.5297,related-to
UNANI-C-122,‘Usr al-Bal‘/‘Usr al-Izdirār,Biomedicine,PB06,- - - Unintentional threat to breathing by inhalation or ingestion of food,0.5221,related-to
UNANI-C-123,Khalal al-Ṣawt,TM2,SL03,Indistinct- abnormal voice disorder (TM2),0.6711,narrower-than
UNANI-C-123,Khalal al-Ṣawt,TM2,SL02,Hoarseness of voice disorder (TM2),0.6293,narrower-than
UNANI-C-123,Khalal al-Ṣawt,TM2,SL07,Speech disorder (TM2),0.5518,related-to
UNANI-C-123,Khalal al-Ṣawt,Biomedicine,MA82,- - - Voice disturbances,0.607,narrower-than
UNANI-C-123,Khalal al-Ṣawt,Biomedicine,MA82.0,- - - - Aphonia,0.53,related-to
UNANI-C-123,Khalal al-Ṣawt,Biomedicine,MA81,- - - Speech dysfluency,0.5181,related-to
UNANI-C-124,Khushūna al-Ṣawt,TM2,SL02,Hoarseness of voice disorder (TM2),0.6548,narrower-than
UNANI-C-124,Khushūna al-Ṣawt,TM2,SL03,Indistinct- abnormal voice disorder (TM2),0.5495,related-to
UNANI-C-124,Khushūna al-Ṣawt,TM2,SL09,Laryngitis disorder (TM2),0.5109,related-to
UNANI-C-124,Khushūna al-Ṣawt,Biomedicine,MA82.10,- - - - - Hoarseness,0.5649,related-to
UNANI-C-125,Inqiṭā‘ al-Ṣawt,TM2,SL03,Indistinct- abnormal voice disorder (TM2),0.5375,related-to
UNANI-C-125,Inqiṭā‘ al-Ṣawt,TM2,SS3G,Weakness of psychic spirit pattern (TM2),0.5218,related-to
UNANI-C-125,Inqiṭā‘ al-Ṣawt,Biomedicine,MA82,- - - Voice disturbances,0.5392,related-to
UNANI-C-125,Inqiṭā‘ al-Ṣawt,Biomedicine,XS7K,- - - - Complete vocal cord paralysis,0.5161,related-to
UNANI-C-125,Inqiṭā‘ al-Ṣawt,Biomedicine,CA0H.0,- - - Paralysis of vocal cords or larynx,0.5144,related-to
UNANI-C-126,Ghilẓa al-Ṣawt,TM2,SL02,Hoarseness of voice disorder (TM2),0.5181,related-to
UNANI-C-126,Ghilẓa al-Ṣawt,TM2,SL03,Indistinct- abnormal voice disorder (TM2),0.5061,related-to
UNANI-C-128,Kudūra al-Ṣawt,TM2,SL02,Hoarseness of voice disorder (TM2),0.6173,narrower-than
UNANI-C-128,Kudūra al-Ṣawt,TM2,SL03,Indistinct- abnormal voice disorder (TM2),0.58,related-to
UNANI-C-128,Kudūra al-Ṣawt,Biomedicine,MA82,- - - Voice disturbances,0.5219,related-to
UNANI-D,Amrāḍ-i-Niẓām-i-Tanaffus,Biomedicine,XM1484,- - - - - Tannic acid medicinal (astringent),0.5423,related-to
UNANI-D,Amrāḍ-i-Niẓām-i-Tanaffus,Biomedicine,XM58G8,- - - - Tanacetum plant,0.5333,related-to
UNANI-D-1,Waram wa Qurūḥ Qaṣaba al-Ri’a,TM2,SL04,Severe throat inflammation disorder (TM2),0.6266,narrower-than
UNANI-D-1,Waram wa Qurūḥ Qaṣaba al-Ri’a,TM2,SM72,Bowel inflammation disorder (TM2),0.5717,related-to
UNANI-D-1,Waram wa Qurūḥ Qaṣaba al-Ri’a,Biomedicine,CA05.1,- - - Acute tracheitis,0.5316,related-to
UNANI-D-1,Waram wa Qurūḥ Qaṣaba al-Ri’a,Biomedicine,CA05,- - Acute laryngitis or tracheitis,0.5181,related-to
UNANI-D-1,Waram wa Qurūḥ Qaṣaba al-Ri’a,Biomedicine,1C33,- - - Q fever,0.516,related-to
UNANI-D-2,Ḍu‘f al-Ri’a,TM2,SL41,Cough disorder (TM2),0.523,related-to
UNANI-D-2,Ḍu‘f al-Ri’a,Biomedicine,MD12,- - - Cough,0.6083,narrower-than
UNANI-D-2,Ḍu‘f al-Ri’a,Biomedicine,CB41.1,- - Chronic respiratory failure,0.5754,related-to
UNANI-D-2,Ḍu‘f al-Ri’a,Biomedicine,MD11.C,- - - - Wheezing,0.5632,related-to
UNANI-D-3,Nafas,Biomedicine,XA9AZ1,- - - - - Nasopharynx,0.5373,related-to
UNANI-D-3,Nafas,Biomedicine,CA00,- - Acute nasopharyngitis,0.5169,related-to
UNANI-D-3,Nafas,Biomedicine,XN30L,- - - - - Retortamonas,0.5012,related-to
UNANI-D-3.1,Nafas Sarī‘,Biomedicine,1D65,- - Severe acute respiratory syndrome,0.5332,related-to
UNANI-D-3.1,Nafas Sarī‘,Biomedicine,3A00.3,- - - - Acquired iron deficiency anaemia due to increased requirement,0.5049,related-to
UNANI-D-3.2,Nafas Shāhiq/ Nafas ‘Ālī/ Nafas ‘Aẓīm,TM2,SL4Y,Other specified respiratory system disorders (TM2),0.5339,related-to
UNANI-D-3.2,Nafas Shāhiq/ Nafas ‘Ālī/ Nafas ‘Aẓīm,Biomedicine,XE2NR,- - - - Exposure to threat to breathing by external compression of airways or chest,0.5607,related-to
UNANI-D-3.2,Nafas Shāhiq/ Nafas ‘Ālī/ Nafas ‘Aẓīm,Biomedicine,PB03,- - - Unintentional threat to breathing by external compression of airways or chest,0.5335,related-to
UNANI-D-3.2,Nafas Shāhiq/ Nafas ‘Ālī/ Nafas ‘Aẓīm,Biomedicine,PE63,- - - Assault by threat to breathing by external compression of airways or chest,0.5314,related-to
UNANI-D-3.3,Nafas Ṣaghīr,TM2,SK97,Nasal obstruction disorder (TM2),0.5084,related-to
UNANI-D-3.3,Nafas Ṣaghīr,Biomedicine,MD11.9,- - - - Nasal congestion,0.5772,related-to
UNANI-D-3.3,Nafas Ṣaghīr,Biomedicine,9A11.7,- - - - Nasolacrimal sac stenosis,0.5663,related-to
UNANI-D-3.3,Nafas Ṣaghīr,Biomedicine,XE9N2,- - - - Exposure to threat to breathing by suffocation from object covering mouth or nose,0.5549,related-to
