AYUSH_Code,AYUSH_Term,Target_System,WHO_Code_Candidate,WHO_Term_Candidate,Similarity_Score,Suggested_Relationship
UNANI-O-17.1.2.2,Sū’-i-Mizāj Bārid Māddī,TM2,ST0M,Abnormal cold and moist temperament associated with substance pattern (TM2),0.6446,equivalent
UNANI-O-17.1.2.2,Sū’-i-Mizāj Bārid Māddī,TM2,ST0N,Abnormal cold and dry temperament associated with substance pattern (TM2),0.6381,equivalent
UNANI-O-17.1.2.2,Sū’-i-Mizāj Bārid Māddī,Biomedicine,ST09,- - - - Abnormal cold temperament with substance pattern (TM2),0.7213,related-to
UNANI-O-17.1.2.2,Sū’-i-Mizāj Bārid Māddī,Biomedicine,ST04,- - - - Abnormal cold temperament pattern (TM2),0.6728,related-to
UNANI-O-17.1.2.2,Sū’-i-Mizāj Bārid Māddī,Biomedicine,ST0M,- - - - Abnormal cold and moist temperament associated with substance pattern (TM2),0.6542,related-to
UNANI-O-17.1.2.3,Sū’-i-Mizāj Raṭb Māddī,TM2,ST0B,Abnormal dry temperament with substance pattern (TM2),0.6164,equivalent
UNANI-O-17.1.2.3,Sū’-i-Mizāj Raṭb Māddī,TM2,ST0A,Abnormal moist temperament with substance pattern (TM2),0.595,equivalent
UNANI-O-17.1.2.3,Sū’-i-Mizāj Raṭb Māddī,TM2,ST0L,Abnormal hot and dry temperament associated with substance pattern (TM2),0.5737,equivalent
UNANI-O-17.1.2.3,Sū’-i-Mizāj Raṭb Māddī,Biomedicine,ST0B,- - - - Abnormal dry temperament with substance pattern (TM2),0.6514,related-to
UNANI-O-17.1.2.3,Sū’-i-Mizāj Raṭb Māddī,Biomedicine,ST0A,- - - - Abnormal moist temperament with substance pattern (TM2),0.6183,related-to
UNANI-O-17.1.2.3,Sū’-i-Mizāj Raṭb Māddī,Biomedicine,ST06,- - - - Abnormal dry temperament pattern (TM2),0.5772,related-to
UNANI-O-17.1.2.4,Sū’-i-Mizāj Yābis Māddī,TM2,ST0B,Abnormal dry temperament with substance pattern (TM2),0.6381,equivalent
UNANI-O-17.1.2.4,Sū’-i-Mizāj Yābis Māddī,TM2,ST0A,Abnormal moist temperament with substance pattern (TM2),0.5999,equivalent
UNANI-O-17.1.2.4,Sū’-i-Mizāj Yābis Māddī,TM2,ST0N,Abnormal cold and dry temperament associated with substance pattern (TM2),0.5878,equivalent
UNANI-O-17.1.2.4,Sū’-i-Mizāj Yābis Māddī,Biomedicine,ST0B,- - - - Abnormal dry temperament with substance pattern (TM2),0.6742,related-to
UNANI-O-17.1.2.4,Sū’-i-Mizāj Yābis Māddī,Biomedicine,ST0A,- - - - Abnormal moist temperament with substance pattern (TM2),0.6196,related-to
UNANI-O-17.1.2.4,Sū’-i-Mizāj Yābis Māddī,Biomedicine,ST06,- - - - Abnormal dry temperament pattern (TM2),0.598,related-to
UNANI-O-17.2,Mizāj Ghayr Mu‘tadil Murakkab/Sū’-i-Mizāj Murakkab,TM2,SS71,Temperament according to age pattern (TM2),0.6868,equivalent
UNANI-O-17.2,Mizāj Ghayr Mu‘tadil Murakkab/Sū’-i-Mizāj Murakkab,TM2,SS73,Ṣafrā’ predominant temperament pattern (TM2),0.6322,equivalent
UNANI-O-17.2,Mizāj Ghayr Mu‘tadil Murakkab/Sū’-i-Mizāj Murakkab,TM2,SS89,Cold predominant temperament with greater degree of dryness age pattern (TM2),0.6114,equivalent
UNANI-O-17.2,Mizāj Ghayr Mu‘tadil Murakkab/Sū’-i-Mizāj Murakkab,Biomedicine,SS87,- - - - - Hot predominant temperament with lesser degree of moistness age pattern (TM2),0.6208,related-to
UNANI-O-17.2,Mizāj Ghayr Mu‘tadil Murakkab/Sū’-i-Mizāj Murakkab,Biomedicine,SS89,- - - - - Cold predominant temperament with greater degree of dryness age pattern (TM2),0.6205,related-to
UNANI-O-17.2,Mizāj Ghayr Mu‘tadil Murakkab/Sū’-i-Mizāj Murakkab,Biomedicine,ST0F,- - - - Simple hot and dry abnormal temperament pattern (TM2),0.5897,related-to
UNANI-O-17.2.1,Sū’-i-Mizāj Murakkab Sāda/Mizāj Ghayr Mu‘tadil Murakkab Sāda,TM2,SS73,Ṣafrā’ predominant temperament pattern (TM2),0.6611,equivalent
UNANI-O-17.2.1,Sū’-i-Mizāj Murakkab Sāda/Mizāj Ghayr Mu‘tadil Murakkab Sāda,TM2,SS71,Temperament according to age pattern (TM2),0.6578,equivalent
UNANI-O-17.2.1,Sū’-i-Mizāj Murakkab Sāda/Mizāj Ghayr Mu‘tadil Murakkab Sāda,TM2,ST0F,Simple hot and dry abnormal temperament pattern (TM2),0.6561,equivalent
UNANI-O-17.2.1,Sū’-i-Mizāj Murakkab Sāda/Mizāj Ghayr Mu‘tadil Murakkab Sāda,Biomedicine,ST0F,- - - - Simple hot and dry abnormal temperament pattern (TM2),0.6734,related-to
UNANI-O-17.2.1,Sū’-i-Mizāj Murakkab Sāda/Mizāj Ghayr Mu‘tadil Murakkab Sāda,Biomedicine,ST0E,- - - - Simple hot and moist abnormal temperament pattern (TM2),0.6617,related-to
UNANI-O-17.2.1,Sū’-i-Mizāj Murakkab Sāda/Mizāj Ghayr Mu‘tadil Murakkab Sāda,Biomedicine,ST0H,- - - - Simple cold and dry abnormal temperament pattern (TM2),0.6506,related-to
UNANI-O-17.2.1.1,Sū’-i-Mizāj Ḥārr Raṭb Sāda,TM2,ST0L,Abnormal hot and dry temperament associated with substance pattern (TM2),0.6416,equivalent
UNANI-O-17.2.1.1,Sū’-i-Mizāj Ḥārr Raṭb Sāda,TM2,ST0K,Abnormal hot and moist temperament associated with substance pattern (TM2),0.6356,equivalent
UNANI-O-17.2.1.1,Sū’-i-Mizāj Ḥārr Raṭb Sāda,TM2,ST0B,Abnormal dry temperament with substance pattern (TM2),0.6118,equivalent
UNANI-O-17.2.1.1,Sū’-i-Mizāj Ḥārr Raṭb Sāda,Biomedicine,ST0B,- - - - Abnormal dry temperament with substance pattern (TM2),0.6539,related-to
UNANI-O-17.2.1.1,Sū’-i-Mizāj Ḥārr Raṭb Sāda,Biomedicine,ST0L,- - - - Abnormal hot and dry temperament associated with substance pattern (TM2),0.6498,related-to
UNANI-O-17.2.1.1,Sū’-i-Mizāj Ḥārr Raṭb Sāda,Biomedicine,ST0E,- - - - Simple hot and moist abnormal temperament pattern (TM2),0.6483,related-to
UNANI-O-17.2.1.2,Sū’-i-Mizāj Ḥārr Yābis Sāda,TM2,ST0L,Abnormal hot and dry temperament associated with substance pattern (TM2),0.6084,equivalent
UNANI-O-17.2.1.2,Sū’-i-Mizāj Ḥārr Yābis Sāda,TM2,SS71,Temperament according to age pattern (TM2),0.6031,equivalent
UNANI-O-17.2.1.2,Sū’-i-Mizāj Ḥārr Yābis Sāda,TM2,ST0K,Abnormal hot and moist temperament associated with substance pattern (TM2),0.5899,equivalent
UNANI-O-17.2.1.2,Sū’-i-Mizāj Ḥārr Yābis Sāda,Biomedicine,ST0F,- - - - Simple hot and dry abnormal temperament pattern (TM2),0.627,related-to
UNANI-O-17.2.1.2,Sū’-i-Mizāj Ḥārr Yābis Sāda,Biomedicine,ST06,- - - - Abnormal dry temperament pattern (TM2),0.6248,related-to
UNANI-O-17.2.1.2,Sū’-i-Mizāj Ḥārr Yābis Sāda,Biomedicine,ST0E,- - - - Simple hot and moist abnormal temperament pattern (TM2),0.623,related-to
UNANI-O-17.2.1.3,Sū’-i-Mizāj Bārid Raṭb Sāda,TM2,ST0N,Abnormal cold and dry temperament associated with substance pattern (TM2),0.6652,equivalent
UNANI-O-17.2.1.3,Sū’-i-Mizāj Bārid Raṭb Sāda,TM2,ST0M,Abnormal cold and moist temperament associated with substance pattern (TM2),0.6598,equivalent
UNANI-O-17.2.1.3,Sū’-i-Mizāj Bārid Raṭb Sāda,TM2,ST09,Abnormal cold temperament with substance pattern (TM2),0.6256,equivalent
UNANI-O-17.2.1.3,Sū’-i-Mizāj Bārid Raṭb Sāda,Biomedicine,ST0N,- - - - Abnormal cold and dry temperament associated with substance pattern (TM2),0.6629,related-to
UNANI-O-17.2.1.3,Sū’-i-Mizāj Bārid Raṭb Sāda,Biomedicine,ST0G,- - - - Simple cold and moist abnormal temperament pattern (TM2),0.6602,related-to
UNANI-O-17.2.1.3,Sū’-i-Mizāj Bārid Raṭb Sāda,Biomedicine,ST0H,- - - - Simple cold and dry abnormal temperament pattern (TM2),0.6595,related-to
UNANI-O-17.2.1.4,Sū’-i-Mizāj Bārid Yābis Sāda,TM2,ST0N,Abnormal cold and dry temperament associated with substance pattern (TM2),0.6597,equivalent
UNANI-O-17.2.1.4,Sū’-i-Mizāj Bārid Yābis Sāda,TM2,ST0M,Abnormal cold and moist temperament associated with substance pattern (TM2),0.6428,equivalent
UNANI-O-17.2.1.4,Sū’-i-Mizāj Bārid Yābis Sāda,TM2,ST0H,Simple cold and dry abnormal temperament pattern (TM2),0.6293,equivalent
UNANI-O-17.2.1.4,Sū’-i-Mizāj Bārid Yābis Sāda,Biomedicine,ST0H,- - - - Simple cold and dry abnormal temperament pattern (TM2),0.666,related-to
UNANI-O-17.2.1.4,Sū’-i-Mizāj Bārid Yābis Sāda,Biomedicine,ST0G,- - - - Simple cold and moist abnormal temperament pattern (TM2),0.6549,related-to
UNANI-O-17.2.1.4,Sū’-i-Mizāj Bārid Yābis Sāda,Biomedicine,ST0N,- - - - Abnormal cold and dry temperament associated with substance pattern (TM2),0.6527,related-to
UNANI-O-17.2.2,Sū’-i-Mizāj Murakkab Māddī,TM2,SS73,Ṣafrā’ predominant temperament pattern (TM2),0.6254,equivalent
UNANI-O-17.2.2,Sū’-i-Mizāj Murakkab Māddī,TM2,ST0Q,Unstable abnormal temperament pattern (TM2),0.6227,equivalent
UNANI-O-17.2.2,Sū’-i-Mizāj Murakkab Māddī,TM2,ST0L,Abnormal hot and dry temperament associated with substance pattern (TM2),0.611,equivalent
UNANI-O-17.2.2,Sū’-i-Mizāj Murakkab Māddī,Biomedicine,ST0F,- - - - Simple hot and dry abnormal temperament pattern (TM2),0.6357,related-to
UNANI-O-17.2.2,Sū’-i-Mizāj Murakkab Māddī,Biomedicine,ST0E,- - - - Simple hot and moist abnormal temperament pattern (TM2),0.6215,related-to
UNANI-O-17.2.2,Sū’-i-Mizāj Murakkab Māddī,Biomedicine,ST0H,- - - - Simple cold and dry abnormal temperament pattern (TM2),0.6185,related-to
UNANI-O-17.2.2.1,Sū’-i-Mizāj Ḥārr Raṭb Māddī,TM2,ST0L,Abnormal hot and dry temperament associated with substance pattern (TM2),0.6756,equivalent
UNANI-O-17.2.2.1,Sū’-i-Mizāj Ḥārr Raṭb Māddī,TM2,ST0K,Abnormal hot and moist temperament associated with substance pattern (TM2),0.6699,equivalent
UNANI-O-17.2.2.1,Sū’-i-Mizāj Ḥārr Raṭb Māddī,TM2,ST0N,Abnormal cold and dry temperament associated with substance pattern (TM2),0.6337,equivalent
UNANI-O-17.2.2.1,Sū’-i-Mizāj Ḥārr Raṭb Māddī,Biomedicine,ST0L,- - - - Abnormal hot and dry temperament associated with substance pattern (TM2),0.6723,related-to
UNANI-O-17.2.2.1,Sū’-i-Mizāj Ḥārr Raṭb Māddī,Biomedicine,ST0K,- - - - Abnormal hot and moist temperament associated with substance pattern (TM2),0.6693,related-to
UNANI-O-17.2.2.1,Sū’-i-Mizāj Ḥārr Raṭb Māddī,Biomedicine,ST08,- - - - Abnormal hot temperament with substance pattern (TM2),0.656,related-to
UNANI-O-17.2.2.2,Sū’-i-Mizāj Ḥārr Yābis Māddī,TM2,ST0L,Abnormal hot and dry temperament associated with substance pattern (TM2),0.6941,equivalent
UNANI-O-17.2.2.2,Sū’-i-Mizāj Ḥārr Yābis Māddī,TM2,ST0K,Abnormal hot and moist temperament associated with substance pattern (TM2),0.669,equivalent
UNANI-O-17.2.2.2,Sū’-i-Mizāj Ḥārr Yābis Māddī,TM2,ST0N,Abnormal cold and dry temperament associated with substance pattern (TM2),0.6626,equivalent
UNANI-O-17.2.2.2,Sū’-i-Mizāj Ḥārr Yābis Māddī,Biomedicine,ST0L,- - - - Abnormal hot and dry temperament associated with substance pattern (TM2),0.6929,related-to
UNANI-O-17.2.2.2,Sū’-i-Mizāj Ḥārr Yābis Māddī,Biomedicine,ST0B,- - - - Abnormal dry temperament with substance pattern (TM2),0.6826,related-to
UNANI-O-17.2.2.2,Sū’-i-Mizāj Ḥārr Yābis Māddī,Biomedicine,ST0K,- - - - Abnormal hot and moist temperament associated with substance pattern (TM2),0.6687,related-to
UNANI-O-17.2.2.3,Sū’-i-Mizāj Bārid Raṭb Māddī,TM2,ST0N,Abnormal cold and dry temperament associated with substance pattern (TM2),0.6795,equivalent
UNANI-O-17.2.2.3,Sū’-i-Mizāj Bārid Raṭb Māddī,TM2,ST0M,Abnormal cold and moist temperament associated with substance pattern (TM2),0.6743,equivalent
UNANI-O-17.2.2.3,Sū’-i-Mizāj Bārid Raṭb Māddī,TM2,ST09,Abnormal cold temperament with substance pattern (TM2),0.6379,equivalent
UNANI-O-17.2.2.3,Sū’-i-Mizāj Bārid Raṭb Māddī,Biomedicine,ST0N,- - - - Abnormal cold and dry temperament associated with substance pattern (TM2),0.6727,related-to
UNANI-O-17.2.2.3,Sū’-i-Mizāj Bārid Raṭb Māddī,Biomedicine,ST0M,- - - - Abnormal cold and moist temperament associated with substance pattern (TM2),0.6638,related-to
UNANI-O-17.2.2.3,Sū’-i-Mizāj Bārid Raṭb Māddī,Biomedicine,ST09,- - - - Abnormal cold temperament with substance pattern (TM2),0.6531,related-to
UNANI-O-17.2.2.4,Sū’-i-Mizāj Bārid Yābis Māddī,TM2,ST0N,Abnormal cold and dry temperament associated with substance pattern (TM2),0.7223,equivalent
UNANI-O-17.2.2.4,Sū’-i-Mizāj Bārid Yābis Māddī,TM2,ST0M,Abnormal cold and moist temperament associated with substance pattern (TM2),0.6966,equivalent
UNANI-O-17.2.2.4,Sū’-i-Mizāj Bārid Yābis Māddī,TM2,ST09,Abnormal cold temperament with substance pattern (TM2),0.6595,equivalent
UNANI-O-17.2.2.4,Sū’-i-Mizāj Bārid Yābis Māddī,Biomedicine,ST0N,- - - - Abnormal cold and dry temperament associated with substance pattern (TM2),0.7127,related-to
UNANI-O-17.2.2.4,Sū’-i-Mizāj Bārid Yābis Māddī,Biomedicine,SS89,- - - - - Cold predominant temperament with greater degree of dryness age pattern (TM2),0.6891,related-to
UNANI-O-17.2.2.4,Sū’-i-Mizāj Bārid Yābis Māddī,Biomedicine,ST0M,- - - - Abnormal cold and moist temperament associated with substance pattern (TM2),0.6818,related-to
UNANI-O-18,Sū’-i-Mizāj Sāda,TM2,SS73,Ṣafrā’ predominant temperament pattern (TM2),0.6553,equivalent
UNANI-O-18,Sū’-i-Mizāj Sāda,TM2,SS89,Cold predominant temperament with greater degree of dryness age pattern (TM2),0.6367,equivalent
UNANI-O-18,Sū’-i-Mizāj Sāda,TM2,SS71,Temperament according to age pattern (TM2),0.6356,equivalent
UNANI-O-18,Sū’-i-Mizāj Sāda,Biomedicine,SS89,- - - - - Cold predominant temperament with greater degree of dryness age pattern (TM2),0.6622,related-to
UNANI-O-18,Sū’-i-Mizāj Sāda,Biomedicine,SS87,- - - - - Hot predominant temperament with lesser degree of moistness age pattern (TM2),0.6573,related-to
UNANI-O-18,Sū’-i-Mizāj Sāda,Biomedicine,ST0E,- - - - Simple hot and moist abnormal temperament pattern (TM2),0.6169,related-to
UNANI-O-19,Sū’-i-Mizāj  Māddī,TM2,SS71,Temperament according to age pattern (TM2),0.5763,equivalent
UNANI-O-19,Sū’-i-Mizāj  Māddī,TM2,ST0Q,Unstable abnormal temperament pattern (TM2),0.5193,equivalent
UNANI-O-19,Sū’-i-Mizāj  Māddī,TM2,SS73,Ṣafrā’ predominant temperament pattern (TM2),0.5103,equivalent
UNANI-O-19,Sū’-i-Mizāj  Māddī,Biomedicine,ST0H,- - - - Simple cold and dry abnormal temperament pattern (TM2),0.5096,related-to
UNANI-O-19,Sū’-i-Mizāj  Māddī,Biomedicine,ST0E,- - - - Simple hot and moist abnormal temperament pattern (TM2),0.5083,related-to
UNANI-O-19,Sū’-i-Mizāj  Māddī,Biomedicine,ST0F,- - - - Simple hot and dry abnormal temperament pattern (TM2),0.5083,related-to
UNANI-O-20,Sū’-i-Mizāj Mustawī,TM2,ST0Q,Unstable abnormal temperament pattern (TM2),0.7183,equivalent
UNANI-O-20,Sū’-i-Mizāj Mustawī,TM2,SS71,Temperament according to age pattern (TM2),0.6488,equivalent
UNANI-O-20,Sū’-i-Mizāj Mustawī,TM2,ST0P,Stable abnormal temperament pattern (TM2),0.5266,equivalent
UNANI-O-20,Sū’-i-Mizāj Mustawī,Biomedicine,ST0Q,- - - - Unstable abnormal temperament pattern (TM2),0.6009,related-to
UNANI-O-20,Sū’-i-Mizāj Mustawī,Biomedicine,ST0P,- - - - Stable abnormal temperament pattern (TM2),0.5956,related-to
UNANI-O-20,Sū’-i-Mizāj Mustawī,Biomedicine,ST00,- - - - Abnormal temperament pattern (TM2),0.585,related-to
UNANI-O-21,Sū’-i-Mizāj  Mukhtalif,TM2,ST0Q,Unstable abnormal temperament pattern (TM2),0.7727,equivalent
UNANI-O-21,Sū’-i-Mizāj  Mukhtalif,TM2,SS71,Temperament according to age pattern (TM2),0.6537,equivalent
UNANI-O-21,Sū’-i-Mizāj  Mukhtalif,TM2,ST0P,Stable abnormal temperament pattern (TM2),0.5769,equivalent
UNANI-O-21,Sū’-i-Mizāj  Mukhtalif,Biomedicine,ST0Q,- - - - Unstable abnormal temperament pattern (TM2),0.6435,related-to
UNANI-O-21,Sū’-i-Mizāj  Mukhtalif,Biomedicine,ST0P,- - - - Stable abnormal temperament pattern (TM2),0.638,related-to
UNANI-O-21,Sū’-i-Mizāj  Mukhtalif,Biomedicine,ST00,- - - - Abnormal temperament pattern (TM2),0.6183,related-to
UNANI-O-22,Amrāḍ-i-Sū’ al-Tarkīb,Biomedicine,XM0HS9,- - - - - - - Aldicarb,0.5327,related-to
UNANI-O-22,Amrāḍ-i-Sū’ al-Tarkīb,Biomedicine,XM2YK6,- - - - - - - Alprenolol,0.5158,related-to
UNANI-O-22,Amrāḍ-i-Sū’ al-Tarkīb,Biomedicine,XM94C0,- - - - - Mebicar,0.5067,related-to
UNANI-O-22.1.2,Amrāḍ-i-Majārī,Biomedicine,8B93.Y,- - - - Other specified radiculopathy,0.5077,related-to
UNANI-O-22.1.2,Amrāḍ-i-Majārī,Biomedicine,8B92.3,- - - - Lumbosacral radiculoplexopathy,0.5035,related-to
UNANI-O-22.1.2,Amrāḍ-i-Majārī,Biomedicine,9D0Y,- - Other specified disorders of refraction or accommodation,0.5008,related-to
UNANI-O-22.1.2.1,Ittisā‘ al-Majārī,Biomedicine,XA0SH3,- - - - - - Thyroglossal duct,0.5694,related-to
UNANI-O-22.1.2.1,Ittisā‘ al-Majārī,Biomedicine,XA3789,- - - - - - Duct of Wirsung,0.5686,related-to
UNANI-O-22.1.2.1,Ittisā‘ al-Majārī,Biomedicine,XA85A1,- - - - - - - Lactiferous ducts,0.547,related-to
UNANI-O-22.1.2.2,Taḍayyuq al-Majārī,Biomedicine,XA0SH3,- - - - - - Thyroglossal duct,0.5693,related-to
UNANI-O-22.1.2.2,Taḍayyuq al-Majārī,Biomedicine,XA3789,- - - - - - Duct of Wirsung,0.5413,related-to
UNANI-O-22.1.2.2,Taḍayyuq al-Majārī,Biomedicine,XA1J93,- - - - - - Sublingual gland duct,0.508,related-to
UNANI-O-22.1.2.3,Insidād al-Majārī,Biomedicine,9A11.8,- - - - Nasolacrimal duct obstruction,0.6483,related-to
UNANI-O-22.1.2.3,Insidād al-Majārī,Biomedicine,DC10.00,- - - - Obstruction of cystic duct,0.6211,related-to
UNANI-O-22.1.2.3,Insidād al-Majārī,Biomedicine,ME24.2,- - - - Digestive system obstruction,0.5627,related-to
UNANI-O-22.1.3,Amrāḍ-i-Aw‘iya,TM2,SM3Y,Other specified abdominal cavity disorders (TM2),0.5,equivalent
UNANI-O-22.1.3,Amrāḍ-i-Aw‘iya,Biomedicine,DD31.0Z,"- - - - Non-occlusive mesenteric ischaemia, unspecified",0.5798,related-to
UNANI-O-22.1.3,Amrāḍ-i-Aw‘iya,Biomedicine,DD31.0Y,- - - - Other specified non-occlusive mesenteric ischaemia,0.572,related-to
UNANI-O-22.1.3,Amrāḍ-i-Aw‘iya,Biomedicine,DD31.0,- - - Non-occlusive mesenteric ischaemia,0.5673,related-to
UNANI-O-22.1.3.1,Ittisā‘-i-Aw’iya,Biomedicine,SR10,- - - - Vitiation of vāta pattern (TM2),0.5082,related-to
UNANI-O-22.1.3.2,Taḍayyuq-i-Aw‘iya,Biomedicine,XA3KB2,- - - - - - Tympanic cavity,0.5125,related-to
UNANI-O-22.1.3.2,Taḍayyuq-i-Aw‘iya,Biomedicine,SR10,- - - - Vitiation of vāta pattern (TM2),0.5086,related-to
UNANI-O-22.1.3.3,Insidād-i-Aw‘iya,Biomedicine,XA26E8,- - - - - - Cerebral ventricle,0.5764,related-to
UNANI-O-22.1.3.3,Insidād-i-Aw‘iya,Biomedicine,LA05.60,- - - - - Porencephaly,0.5562,related-to
UNANI-O-22.1.3.3,Insidād-i-Aw‘iya,Biomedicine,LA00.0Z,"- - - - - Anencephaly, unspecified",0.5523,related-to
UNANI-O-22.1.3.4,Inkhilā’-i-Aw‘iya,Biomedicine,SR10,- - - - Vitiation of vāta pattern (TM2),0.521,related-to
UNANI-O-22.1.3.4,Inkhilā’-i-Aw‘iya,Biomedicine,SR14,- - - - Depletion of vata pattern (TM2),0.5166,related-to
UNANI-O-22.1.3.4,Inkhilā’-i-Aw‘iya,Biomedicine,XA1VJ7,- - - - - - - Descending vasa recta,0.509,related-to
UNANI-O-22.1.4,Amrāḍ-i-Ṣafā’iḥ,Biomedicine,FC0Y,- Other specified diseases of the musculoskeletal system or connective tissue,0.5797,related-to
UNANI-O-22.1.4,Amrāḍ-i-Ṣafā’iḥ,Biomedicine,EE6Y,- - - - - Other specified fibromatous disorders of skin or soft tissue,0.5631,related-to
UNANI-O-22.1.4,Amrāḍ-i-Ṣafā’iḥ,Biomedicine,DD31.0Z,"- - - - Non-occlusive mesenteric ischaemia, unspecified",0.556,related-to
UNANI-O-22.1.4.1,Khushūnat-i-Ṣafā’iḥ,Biomedicine,XA4RN3,- - - - - - Thoracic trachea,0.5423,related-to
UNANI-O-22.1.4.1,Khushūnat-i-Ṣafā’iḥ,Biomedicine,XA26H1,- - - - - Trachea,0.5386,related-to
UNANI-O-22.1.4.1,Khushūnat-i-Ṣafā’iḥ,Biomedicine,XA7SG3,- - - - - - Cervical trachea,0.5293,related-to
UNANI-O-22.1.4.2,Malāsat-i-Ṣafā’iḥ,Biomedicine,XA4ML9,- - - - - - Lesser curvature of stomach,0.5218,related-to
UNANI-O-22.2,Amrāḍ al-Miqdār,Biomedicine,DD31.0Z,"- - - - Non-occlusive mesenteric ischaemia, unspecified",0.5244,related-to
UNANI-O-22.2,Amrāḍ al-Miqdār,Biomedicine,DD31.0Y,- - - - Other specified non-occlusive mesenteric ischaemia,0.5231,related-to
UNANI-O-22.2,Amrāḍ al-Miqdār,Biomedicine,DD31.0,- - - Non-occlusive mesenteric ischaemia,0.5126,related-to
UNANI-O-22.2.1,Ziyādatī-i-Miqdār,Biomedicine,XM6076,- - - - Zygadenus plant,0.5194,related-to
UNANI-O-22.2.1.1,Ziyādatī-i-Miqdār ‘Umūmī,TM2,SP64,Obesity disorder (TM2),0.5992,equivalent
UNANI-O-22.2.1.1,Ziyādatī-i-Miqdār ‘Umūmī,Biomedicine,5B81.Z,"- - - - - Obesity, unspecified",0.621,related-to
UNANI-O-22.2.1.1,Ziyādatī-i-Miqdār ‘Umūmī,Biomedicine,5B81.Y,- - - - - Other specified obesity,0.6096,related-to
UNANI-O-22.2.1.1,Ziyādatī-i-Miqdār ‘Umūmī,Biomedicine,5B80,- - - - Overweight or localised adiposity,0.5963,related-to
UNANI-O-22.2.2,Nuqṣān-i-Miqdār,Biomedicine,4A43.1,- - - Mikulicz disease,0.5189,related-to
UNANI-O-22.2.2.2,Nuqṣān-i-Miqdār Maqāmī,Biomedicine,EL73.5,- - - - Dyspigmentation resulting from cosmetic procedure,0.5069,related-to
UNANI-O-22.2.2.2,Nuqṣān-i-Miqdār Maqāmī,Biomedicine,EA82,- - - Nummular dermatitis,0.5061,related-to
UNANI-O-22.2.2.2,Nuqṣān-i-Miqdār Maqāmī,Biomedicine,9C84.6,- - - Eyelid nystagmus,0.5044,related-to
UNANI-O-22.3,Amrāḍ-i-‘Adad,Biomedicine,DD31.0Z,"- - - - Non-occlusive mesenteric ischaemia, unspecified",0.5704,related-to
UNANI-O-22.3,Amrāḍ-i-‘Adad,Biomedicine,DD31.0Y,- - - - Other specified non-occlusive mesenteric ischaemia,0.5586,related-to
UNANI-O-22.3,Amrāḍ-i-‘Adad,Biomedicine,DD31.0,- - - Non-occlusive mesenteric ischaemia,0.5436,related-to
UNANI-O-22.3.1,Ziyādatī-i-‘Adad,TM2,SS5D,Aẕal Aiyam body constitution pattern (TM2),0.5001,equivalent
